place_id,isletme,kategori,primitif,bolge,adres,lat,lng,telefon,website,puan,yorum_sayisi,google_tipi,transfer_agirligi,skor
ChIJy7hBOf5d_YsRax4VURERryU,Tahmer Teknoloji Bilgisyar İnternet Tamir,elektronik tamir,ince motor manipulasyon,Perpa Okmeydani,"Halil Rıfat Paşa, Yüzer Havuz Sk. Perpa Ticaret Merkezi, 34360 Şişli/İstanbul",41.0613059,28.9709583,0542 175 02 34,https://tahmerteknoloji.com/,5,5,Hizmetler,0.9,0.93
ChIJVd4vT3RetRQRIYTDnTsdv20,Telebil Elektronik,elektronik tamir,ince motor manipulasyon,Perpa Okmeydani,"Halil Rıfat Paşa Mah. Yüzer Havuz Sok. No:1A A Blok Kat : 10, Daire: 1550 Sarı Avlu, Halil Rıfat Paşa, 34384 Şişli/İstanbul",41.0604006,28.970033299999994,0533 469 72 72,http://www.telebil.com/,,,Hizmetler,0.9,0.93
ChIJu2o5CQC6yhQRWDMcOuwj1qQ,UPS Tamiri ve Teknik Servisi,elektronik tamir,ince motor manipulasyon,Perpa Okmeydani,"Perpa Ticaret Merkezi A Blok Kat:6 No: 575, Keçeci Piri, Okmeydanı Cd. No:5 No: 146 34384, 34384 Beyoğlu/İstanbul",41.0383187,28.951708900000003,(0212) 320 20 07,http://www.ups-tamiri.com/,,,Üretici,0.9,0.93
ChIJbwARTv-2yhQRadUZeAGZGWo,Vintek Elektronik Ltd.Şti.,elektronik tamir,ince motor manipulasyon,Perpa Okmeydani,"Halil Rıfat Paşa mahallesi, Perpa Ticaret Merkezi 8.kat B Blok no: binyirmi, Halil Rıfat Paşa, Okmeydanı, 34384 Şişli/İstanbul",41.0613653,28.971360800000003,0850 335 0363,http://www.vintek.com.tr/,3.4,432,Elektronik eşya mağazası,0.9,0.93
ChIJf4DE2363yhQRui4B8HpUq8A,Xiaomi Teknik Servis,elektronik tamir,ince motor manipulasyon,Perpa Okmeydani,"Okmeydanı, Halil Rıfat Paşa, Perpa Ticaret Merkezi D:8.kat B Blok no:1020, 34384 Şişli/İstanbul",41.0613469,28.971406899999998,0850 335 0363,http://www.mi-servis.com/,3.4,109,Hizmetler,0.9,0.93
ChIJ1UiG30GxyhQR8Dct1_39N_I,YSM Teknik Bilişim,elektronik tamir,ince motor manipulasyon,Perpa Okmeydani,"Halil Rıfat Paşa, Yüzer Havuz Sk. Perpa Ticaret Merkezi B Blok D:12. Kat No:2223, 34445 Şişli/İstanbul",41.0610839,28.968060899999998,0533 744 73 94,http://www.ysmteknikbilisim.com/,4.9,17,Hizmetler,0.9,0.93
ChIJPaUImyu3yhQRvBSukaOntag,himi servis,elektronik tamir,ince motor manipulasyon,Perpa Okmeydani,"Halil Rıfat Paşa Mah. Yüzer Havuz Sok, Halil Rıfat Paşa, Okmeydanı Kavşağı Perpa Tic. Merk No:1 Kat:11 B Blok İç Kapı No: 1588, 34384 Şişli/İstanbul",41.0608466,28.9702876,0850 307 7795,http://www.himiteknoloji.com/,4.8,658,Hizmetler,0.9,0.93
ChIJj4Cj_Ki3yhQRgyeCC1pfJLg,lastiksensoru.com,oto tamir servisi,kisitli alanda alet kullanimi,Perpa Okmeydani,"Keçeci Piri Mahallesi, H. Rıfatpaşa Mah. Perpa Ticaret Merkezi B Blok Kat.11 No.2022 Okmeydanı, Halil Rıfat Paşa, 34445 Beyoğlu/İstanbul",41.0606504,28.970432300000002,0538 355 32 32,http://lastiksensoru.com/,5,1,Oto Lastik Dükkanı,0.9,0.93
ChIJfRwfXQC3yhQRzZq7-AaLHvo,Çanakçı Elektronik Medikal,elektronik tamir,ince motor manipulasyon,Perpa Okmeydani,"Halil Rıfat Paşa, Yüzer Havuz Sk. Perpa Ticaret Merkezi B Blok Kat:10 No:1877, 34384 Şişli/İstanbul",41.060621999999995,28.970145700000003,(0212) 320 64 55,http://canakcielkmed.com/,5,1,Hizmetler,0.9,0.93
ChIJ7bZJZlG7yhQRvtevf_1UQgQ,ÇÖZÜM ARGE OTOPARK SİSTEMLERİ,oto tamir servisi,kisitli alanda alet kullanimi,Perpa Okmeydani,"Perpa Tic. merk.A Blok Kat:11 No:1576 Okmeydanı Şişli İST, Halil Rıfat Paşa, 34100 Şişli/İstanbul",41.060621999999995,28.970145700000003,0850 733 6322,http://www.cozumarge.com.tr/,,,Otopark,0.9,0.93
ChIJFz3C5SK3yhQRnJBisPmaO68,Şentürk Otomotiv Kia Yetkili Satıcı ve Servisi,oto tamir servisi,kisitli alanda alet kullanimi,Perpa Okmeydani,"Kaptanpaşa, Piyalepaşa Blv. Ortadoğu Plaza, 34384 Şişli/İstanbul",41.061946299999995,28.9735169,(0212) 247 22 22,https://senturkotomotiv.com.tr/kia,4.6,622,Oto Galeri,0.9,0.93
ChIJs5tuZAClyhQRGd7a1JpX8xA,10M Oto Servis Bakım,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Tevfik Bey, Emrullah Efendi Cd. Akaylar 2 No: 19 K, 34295 Küçükçekmece/İstanbul",41.0093537,28.7959133,0541 134 51 51,https://10mautoservice.com/,5,36,Araç Bakım ve Onarımı,0.9,0.93
ChIJ54UXpOi5yhQReoe55lMGhp8,Akbaş Kauçuk Mamülleri Otomotiv. İnşaat. Sanayi Ticaret Limited Şti,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Arap Cami, Bakır Sk. Alantar İş Merkezi No:10/25, 34421 Beyoğlu/İstanbul",41.0238819,28.971262799999998,(0212) 235 94 40,http://www.akbaskaucuk.com.tr/,5,3,Mağaza,0.9,0.93
ChIJ3XKyOOa5yhQR9bBcb8Z8mEM,Alp Elektrik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"1 Bereketzade, Arap Cami, Sarı Zeybek Sk. No:6/1, 34420 Beyoğlu/İstanbul",41.024659899999996,28.97058,0533 655 49 09,https://alpelektrik.com/,4.9,18,Hizmetler,0.9,0.93
ChIJBc0OMybHyhQRP8HkfR5bdsQ,Arena otomotiv bmw servisi,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Merdivenköy, İmam Ramiz Sokağı No:37/B, 34707 Kadıköy/İstanbul",40.984810599999996,29.0758778,0534 899 53 43,http://www.arenabmw.com/,4.9,109,Araç Bakım ve Onarımı,0.9,0.93
ChIJlT6cbPSgyhQRbK890lzd3FM,Avrasya Elektronik Dan.İth.İhr.Paz.ve San.Tic.Ltd.Şti.,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Müeyyetzade, Arşın Sk. 4/A, 34425 Beyoğlu/İstanbul",41.0235431,28.976032699999998,(0212) 243 84 44,http://www.avrasyaelektronik.com.tr/,4.3,50,Elektronik eşya mağazası,0.9,0.93
ChIJi79mBOi5yhQRrLFUmwW27Zk,Bey Elektronik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"õmer Abed han, Kemankeş Karamustafa Paşa, Erişteci Sk. No:5, 34425 Beyoğlu/İstanbul",41.0225382,28.975838899999996,0531 356 99 17,http://www.waiostore.com/,4.5,16,Elektronik eşya mağazası,0.9,0.93
ChIJhxAy4ee5yhQR7BIr64lmFh0,Ceta Elektronik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"ARAP CAMİ MAH PERÇEMLİ SOK, Arap Cami, SELANİK PASAJI NO=8, 34421 Beyoğlu/İstanbul",41.0233899,28.974832499999998,(0212) 244 41 62,https://www.cetaelektronik.com.tr/,4.8,19,,0.9,0.93
ChIJsSztL-e5yhQR8Tg8fFIDZxU,DTL Elektronik Servis Hiz.Tic.Ltd.Şti.,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Şahkulu, Nakkaş Çk. No:1 D:1, 34420 Beyoğlu/İstanbul",41.027422699999995,28.973991599999998,(0212) 292 48 97,http://www.dtlservis.com/,4.2,216,Hizmetler,0.9,0.93
ChIJK2ws6ee5yhQRktOepzRgjvk,Ece Uydu,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"42, Müeyyetzade, Yüksek Kaldırım Cd., 34425 Beyoğlu/İstanbul",41.0238386,28.975044699999998,(0212) 293 96 65,http://www.eceuydu.com.tr/,4.8,42,Elektronik eşya mağazası,0.9,0.93
ChIJvblwoKS3yhQRxyU7egpKk1Q,Ekspertizbul.net,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Arap Cami, Fütuhat Sk. no:16/A, 34421 Beyoğlu/İstanbul",41.0243876,28.9705528,0538 320 19 19,https://www.ekspertizbul.net/,5,3,Araç Bakım ve Onarımı,0.9,0.93
ChIJJ1C2m_C5yhQR5mz1WwJe2wg,El Aleteri Yedek Parça ( Matkap - Şarjlı vb. ),oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Kavak Han, Emekyemez, Deve Dikeni Sok. No:407 No: 2, 34421 Beyoğlu/İstanbul",41.0252353,28.970941599999996,0539 496 84 18,http://www.karakoy-online.com/,4.7,3,Hizmetler,0.9,0.93
ChIJpyhYAOi5yhQRdCT7w34C9Mk,Elektronik Parçacı - Karaköy Elektronik Malzeme Mağazası,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Kemankeş Karamustafa Paşa, Yemişçi Hasan Sk. 1/B, 34425 Beyoğlu/İstanbul",41.0227299,28.9759785,(0212) 293 38 43,https://www.elektronikparcaci.com/,4.6,5,Üretici,0.9,0.93
ChIJuzt6LcS3yhQRvyp7q1AMfGk,Elektronik kart tamiri merkezi,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"sururi mehmet efendi mah. ahmet efendi cami no : 9- 14, Sururi Mehmet Efendi, 34430 Beyoğlu/İstanbul",41.038275999999996,28.9728432,0542 320 42 62,http://www.karttamirimerkezi.com/,4.7,14,Hizmetler,0.9,0.93
ChIJ9XlKFOi5yhQRyu5IzOeSw7Q,Erus Elektrik San. Tic. Ltd. Şti.,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Müeyyetzade, Necatibey Cd. No:5 Kat:1, 34425 Beyoğlu/İstanbul",41.0230964,28.975669600000003,(0212) 293 60 36,http://www.eruselektrik.com.tr/,5,4,Üretici,0.9,0.93
ChIJH87V1q65yhQRIKqHqWBIgrQ,Gezen Oto Servis,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Koşuyolu, Dr. Eyüp Aksoy Cd. No:43/A, 34716 Kadıköy/İstanbul",41.002592,29.028502399999997,0530 543 91 32,https://www.gezenotoservis.com/,4.7,303,Araç Bakım ve Onarımı,0.9,0.93
ChIJV03_lOe5yhQRPbtoeX_-QWk,Hoparlor Tamiri,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Bereketzade, Yüksek Kaldırım Cd. No:26, 34425 Beyoğlu/İstanbul",41.0244832,28.9747947,(0212) 243 65 92,http://www.hoparlortamiri.net/,4.4,8,Hizmetler,0.9,0.93
ChIJFyslAOi5yhQRsWqYFEBF1m8,Kavak Elektronik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Kemankeş Karamustafa Paşa, Erişteci Sk. Abed Han No:7 D:16, 34425 Beyoğlu/İstanbul - Avrupa",41.0222852,28.9759204,(0212) 244 31 66,http://kavakelektronik.com/,4,19,Elektronik eşya mağazası,0.9,0.93
ChIJOXH9iOq5yhQRlbE9Uxb4N_I,Kts Elektronik Tamir Servisi,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Hobyar Mimar Sinan Caddesi Gencten İş Merkezi 6, Hobyar, D:8, 34112 Fatih/İstanbul",41.0159138,28.975246100000003,0535 593 87 97,http://www.ktselektronik.com/,3.8,26,Hizmetler,0.9,0.93
ChIJa0Gfp4W5yhQRfYzoE19h9E4,Lazertek Servis Hizmetleri,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Arapcamii mah. Tersane Cd, Tozanlı Han, Arap Cami, Hediye Sk. No:2/10, 34421 Beyoğlu/İstanbul",41.024248899999996,28.970758800000002,0534 748 75 59,http://www.lazertekservis.com/,5,96,Hizmetler,0.9,0.93
ChIJWYE1Bly5yhQRXx6D9htZVcw,MOTOSİKLET YOL YARDIM 7/24 BEYOĞLU,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Al Han, Bereketzade, Midilli Sk. No: 4/A, 34421 Beyoğlu/İstanbul",41.025766499999996,28.972071399999997,0501 137 29 58,https://www.motosikletyolyardim.com.tr/,5,1,Araç Bakım ve Onarımı,0.9,0.93
ChIJc3xCYOa5yhQRRjsoqIOCqUI,Menevşe İş Merkezi,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Emekyemez, Okçu Musa Cd. No:22, 34421 Beyoğlu/İstanbul",41.0262865,28.971436399999998,0532 778 51 74,http://www.tiryakiotomasyon.com/,4.4,257,,0.9,0.93
ChIJDbLg8-e5yhQRT4jrzjTuYdY,Nec Elektronik Hoparlör Tamir Servisi,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Bereketzade, Hacı Ali Sk. No:7 kat:1 daire:12, 34421 Beyoğlu/İstanbul",41.024447099999996,28.974600999999996,0850 305 2849,https://www.shop.necelektronik.com/,4.7,84,Hizmetler,0.9,0.93
ChIJCQzg7ue5yhQRlBBnO1myGwU,Nefa Uydu ve Elektronik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Müeyyetzade, Yüksek Kaldırım Cd. No:35/A, 34425 Beyoğlu/İstanbul",41.0243337,28.9751187,(0212) 249 79 01,http://www.nefauydu.com/,4.8,51,Elektronik eşya mağazası,0.9,0.93
ChIJe9cXur65yhQR1F8ebZvyw2M,OTO TAMİR SERVİSİ Altınel Oto,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Acıbadem Mahallesi Taşköprü Caddesi, Acıbadem, İnkişaf Sk. No.5/B, 34718 Kadıköy/İstanbul",40.995719199999996,29.0324657,0531 336 47 39,http://www.reklam1dolar.com/kadikoy-oto-servis-altinel-oto.php,3.8,4,Araç Bakım ve Onarımı,0.9,0.93
ChIJXevzAOi5yhQRuPV5tfdS8uc,Ohm Elektronik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Kara Han, Kemankeş Karamustafa Paşa, Yemişçi Hasan Sk. No:1, 34425 Beyoğlu/İstanbul",41.022744599999996,28.9759647,(0212) 245 60 42,http://www.ohm.com.tr/,4.1,19,Elektronik eşya mağazası,0.9,0.93
ChIJH_Mdlee5yhQROU2Ygn_QN_E,Onur Elektronik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Müeyyetzade, Yüksek Kaldırım Cd. No:30, 34420 Beyoğlu/İstanbul",41.0243462,28.9749484,(0212) 249 91 95,http://next.com.tr/,5,5,Elektronik eşya mağazası,0.9,0.93
ChIJuXQ1vue5yhQR4RkZq47p5L8,Pilsan Elektronik Karaköy Mağaza,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Selanik Pasajı, Şahkulu, Seraskerci Çk. No: 8/8A-B-C, 34560 Beyoğlu/İstanbul",41.0232757,28.9746767,(0212) 320 99 84,https://www.pilsanelektronik.com.tr/,3.7,55,Üretici,0.9,0.93
ChIJCwcKdei5yhQRF7S_hKpLeT0,Sabah Elektronik Sanayi ve Ticaret A.Ş.,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Selanik Pasajı, Arap Cami, Perçemli Sk. No:10, 34421 Beyoğlu/İstanbul",41.023011,28.974518,(0212) 249 33 63,http://sabahelektronik.com/,4.1,57,Elektronik eşya mağazası,0.9,0.93
ChIJyRKnFu-5yhQR5Ixk2zFVZk8,Scooter Tamir Dünyası,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Necatibey Caddesi No:70 Kat:1 Mutuk işhanı, Kemankeş Karamustafa Paşa, 34425 Beyoğlu/İstanbul",41.0251087,28.9783962,0542 218 18 18,https://scootertamirdunyasi.com/,4.8,176,Hizmetler,0.9,0.93
ChIJoRFLZMmxyhQRNK0H5adGK0g,Senkron Elektronik Tv ve Monitör Tamir Servisi,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Küçükpiyale mah. Yolcu Sok. No:5/2 Selamet Pasajı, Küçük Piyale, 34440 Beyoğlu/İstanbul",41.0354132,28.9678527,0553 747 63 92,https://www.senkronelektronik.com/,5,373,Hizmetler,0.9,0.93
ChIJET0stKaryhQRLD5S4arHurU,Teknik Oto Özel Servis,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Islambey mahallesi Mehmet sokullu caddesi, İslambey, Emin Sk. 1/a, 34000 Arnavutköy/İstanbul",41.1909734,28.7398245,0541 502 82 98,https://www.teknikotoservisi.com/,5,3,Araç Bakım ve Onarımı,0.9,0.93
ChIJkfVinui5yhQRVcYmL5ROPoM,Teknik İş Makine Hırdavat San. ve Tic. Ltd. Şti.,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Arap Cami, Perşembe Pazarı Cd. 6/B, 34421 Beyoğlu/İstanbul",41.0240882,28.972246100000003,(0212) 256 00 54,http://www.teknikismakine.com.tr/,4.8,11,Nalbur,0.9,0.93
ChIJr52h-ee5yhQRnhmNMbf6iyo,Temsan Elektronik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Müeyyedzade Mahallesi,Necati Bey Caddesi, Müeyyetzade, Aynalı Lokanta Sk. No:5, 34425 Beyoğlu/İstanbul",41.023348999999996,28.975970000000004,(0212) 245 50 74,http://www.temsanelektronik.com/,4.5,20,Elektronik eşya mağazası,0.9,0.93
ChIJFyslAOi5yhQRN6wt309Z6F8,Ulutaş Elektronik,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Kemankeş Karamustafa Paşa, Erişteci Sk. Karaköy Pasajı No:9 D:15, 34425 Beyoğlu/İstanbul - Avrupa",41.022585,28.975879,(0212) 249 90 97,https://www.ulutaselektronik.com/,4.2,66,Üretici,0.9,0.93
ChIJg1grEXTIyhQR62g-ugQDP-U,Yıldız Özel Oto servisi,oto tamir servisi,kisitli alanda alet kullanimi,Persembe Pazari Karakoy,"Cumhuriyet, Libadiye Cd. No:61, 34699 Üsküdar/İstanbul",41.0087112,29.0742194,0532 394 20 70,http://otoservisiistanbul.com/,3.7,37,Araç Bakım ve Onarımı,0.9,0.93
ChIJ8eoYA-i5yhQRzUZFcdIfrBw,Zenger Elektronik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Erişteci Sok. Abed Han No 7/4 Karaköy, Kemankeş Karamustafa Paşa, 34425 Beyoğlu/İstanbul",41.022617100000005,28.9759755,(0212) 252 36 64,http://www.zengerelektronik.com.tr/,4.7,21,Elektronik eşya mağazası,0.9,0.93
ChIJE3gqPty5yhQRLsAiSLgGW7A,Özkul Elektrik Elektronik,elektronik tamir,ince motor manipulasyon,Persembe Pazari Karakoy,"Karahan İş Hanı, Kemankeş Karamustafa Paşa, Yemişçi Hasan Sk. No:1 Kat:4, 34425 Beyoğlu/İstanbul",41.022710599999996,28.9758957,(0212) 293 72 66,https://www.ozkulelektronik.com.tr/,4.4,13,Üretici,0.9,0.93
ChIJndln6Q_JBE4RuarD79yYTJg,Beta Elektrik Pil Yenileme,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Maltepe, Dokumacılar Sitesi Sk. Ergün Sanayi Sitesi No:5/41, 34010 Zeytinburnu/İstanbul",41.025857699999996,28.9067897,0532 545 07 12,https://betaelektrikpil.com/,,,Hizmetler,0.9,0.93
ChIJQ79PsRq7yhQRnYDkKfzoo6Q,CESE BİLGİSAYAR & TELEVİZYON,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Yenidoğan, 58/2. Sk. NO:7-C, 34020 Zeytinburnu/İstanbul",40.9900689,28.9043326,0532 172 83 63,http://ceseelektronik.com/?utm_source=gmb&utm_medium=referral,4.9,21,Elektronik eşya mağazası,0.9,0.93
ChIJMWO9LTO7yhQRY0SlBRwzG7Q,Deha elektronik,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Veliefendi, 74. Sk. no70/e, 34000 Zeytinburnu/İstanbul",40.9941544,28.8986817,0532 335 23 63,http://dehaelektronik.com/,5,7,Hizmetler,0.9,0.93
ChIJ3VIj9HO7yhQR_ES0lz1oNdU,"Dorapos Zeytinburnu | Paygo, Hugin, inPOS, Verifone, Olivetti ve Propay Yetkili Satış ve Servis Merkezi",elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Yeşiltepe, 53. Sk. No:13, 34025 Zeytinburnu/İstanbul",40.9923139,28.903051299999998,(0212) 462 00 00,https://www.dorapos.com.tr/,4.4,57,Hizmetler,0.9,0.93
ChIJO7eYvCS7yhQRh-cAm4mBwwA,FURKAN OTO Genel Servis,oto tamir servisi,kisitli alanda alet kullanimi,Zeytinburnu,"Seyitnizam Mah. Mevlâna Cad. No:77/C Necmettin Aytek Plaza 3 Nolu Dükkan, Seyitnizam, 34015 Zeytinburnu/İstanbul",41.007494699999995,28.903930900000002,0532 345 28 59,https://furkanoto.com/,4.3,54,Araç Bakım ve Onarımı,0.9,0.93
ChIJuW6-7g67yhQRR6XqIJ3Xj3A,Gökdere Otomotiv Özel Servis,oto tamir servisi,kisitli alanda alet kullanimi,Zeytinburnu,"Seyitnizam, Demirciler Sitesi 6. Cd. No:14, 34015 Zeytinburnu/İstanbul",41.0038189,28.8985633,0535 239 64 46,https://gokdereoto.com/,4.8,153,Araç Bakım ve Onarımı,0.9,0.93
ChIJpc8YBNG7yhQRgnd1pTyCRZQ,Güven oto servis,oto tamir servisi,kisitli alanda alet kullanimi,Zeytinburnu,"Maltepe mah Gümüşsuyu cad, Maltepe, Cebe Ali Bey Sk. No:3, 34025 Zeytinburnu/İstanbul",41.021501699999995,28.909054899999994,0532 526 21 13,http://www.guvenotoservis.com/,4.7,50,Araç Bakım ve Onarımı,0.9,0.93
ChIJ97fYrvi6yhQR2r6qlXHhdfQ,"Hidrotek Kuru Direksiyon Tamiri ve Bakım Servisi, Topkapı, Cevizlibağ, Zeytinburnu, İstanbul",oto tamir servisi,kisitli alanda alet kullanimi,Zeytinburnu,"Topkapı Teknik Oto Sanayi 5.Blok No: 113, Maltepe, 34010 Zeytinburnu/İstanbul",41.01936570000001,28.9059467,0553 961 61 84,"https://www.ustanerede.com/HIDROTEK-DIREKSIYON-Havali-Direksiyon-Kuru-Direksiyon-Tamiri-Bakimi-Servisi-Kuru-Havali-Sifir-Cikma-Direksiyon-Satisi-Direksiyon-Yumusatma-Direksiyon-Tamircisi-LKS-YETKILI-SERVIS-Direksiyon-Yedek-Parca-Ustasi-Topkapi-Istanbul,PR-553.html",4.5,10,Araç Bakım ve Onarımı,0.9,0.93
ChIJPcjDXbq7yhQRh-jq9Qvb58E,"Musa Oto - Klima, Motor ve Mekanik Bakım Servisi",oto tamir servisi,kisitli alanda alet kullanimi,Zeytinburnu,"Davutpaşa Cad. Teknik Oto San. Sit. No: 46, Topkapı, 34010 Zeytinburnu/İstanbul",41.0186168,28.905634199999998,(0212) 482 57 31,http://www.musaoto.com/,4.5,63,Araç Bakım ve Onarımı,0.9,0.93
ChIJz6KsXP-6yhQR8RqZzv12-Qo,Nur Oto Servis,oto tamir servisi,kisitli alanda alet kullanimi,Zeytinburnu,"Maltepe, Yılanlı Ayazma Yolu Teknik Oto Sanayi Sitesi No:22 D:1 Blok No: 9, 34010 Zeytinburnu/İstanbul",41.0180269,28.905564999999996,0532 478 72 86,http://www.mobil1.com.tr/,4.6,38,Araç Bakım ve Onarımı,0.9,0.93
ChIJ38WlnRC7yhQRf8-qPwURnsI,On-Auto mekanik özel servis bakım onarım merkezi,oto tamir servisi,kisitli alanda alet kullanimi,Zeytinburnu,"Seyitnizam, Demirciler Sitesi 3. Cd. No:45, 34010 Zeytinburnu/İstanbul",41.0052832,28.900281799999995,0540 466 28 86,https://onauto.com.tr/,5,46,Araç Bakım ve Onarımı,0.9,0.93
ChIJKXb6Hui7yhQRozP4R4Ju8p8,RS Oto Ekspertiz İstanbul - Zeytinburnu,oto tamir servisi,kisitli alanda alet kullanimi,Zeytinburnu,"Seyitnizam, Demirciler Sitesi 5. Cd. No:4, 34015 Zeytinburnu/İstanbul",41.0035154,28.899337600000003,0553 740 93 42,https://rsotoekspertiz.com/,5,93,,0.9,0.93
ChIJT7s1nBe7yhQROnzBHd-m744,Teknofone Aksesuar ve Cep Teknik Servis,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Nuripaşa, Bekir Subaşı Sk. 25-29, 34025 Zeytinburnu/İstanbul",40.988172999999996,28.900688999999996,0531 273 34 34,http://www.youtube.com/teknofone,4.5,35,Elektronik eşya mağazası,0.9,0.93
ChIJHbe6owe7yhQRfpDHezzo55M,Uzmanlar Mercedes Servis,oto tamir servisi,kisitli alanda alet kullanimi,Zeytinburnu,"Seyitnizam, Mevlana Cd. NO:73 B Blok, 34015 Zeytinburnu/İstanbul",41.0072219,28.904702399999998,(0212) 664 06 34,http://www.uzmanlarservice.com/,4.6,84,Araç Bakım ve Onarımı,0.9,0.93
ChIJZwJnmfG7yhQRnsgSpW2F2Mg,Vestel Yetkili Servisi - Zeytinburnu - Cihandan Elektronik,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Yeşiltepe, 52. Sk. 19/A, 34025 Zeytinburnu/İstanbul",40.9912773,28.9020384,(0212) 510 16 95,https://www.vestel.com.tr/,4.9,778,Hizmetler,0.9,0.93
ChIJZX2vA3O7yhQRqSZuFQfyY8U,YÜKSEL ELEKTRONİK,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Veliefendi Mahallesi Ahmet Yesevi Caddesi 75, Veliefendi, 1 Sokak No:1/C, 34025 Zeytinburnu/İstanbul",40.9958191,28.8978178,(0212) 956 45 21,https://www.youtube.com/user/ENVER5058,3.5,53,Hizmetler,0.9,0.93
ChIJr-E4wti7yhQR7-vB_l0q0sI,Zeytinburnu Bilgisayar ve Teknik Servis / Bilcep,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Yeşiltepe, 57/5. Sk. No:6, 34025 Zeytinburnu/İstanbul",40.99185,28.900356700000003,0532 441 91 72,http://bilcep.com/,5,54,Hizmetler,0.9,0.93
ChIJXbLZIOS7yhQRfoxstDDcp20,Zeytinburnu Elektrikçi - Bayraktar Elektrik-Uydu Servisi,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Gökalp, 44/2. Sk. no:40/B, 34020 Zeytinburnu/İstanbul",40.992295,28.9050804,0536 668 13 28,https://ertu535.github.io/bayraktarelektrik/,4.8,19,Elektrikçi,0.9,0.93
ChIJ36qhpHm7yhQR5pnFiY1p480,Zeytinburnu Televizyon Servisi,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Nuripaşa, 14. Sk. 25 /1, 34025 Zeytinburnu/İstanbul",40.9855728,28.902287,(0212) 582 01 00,http://ledtvservisleri.com/,5,37,Hizmetler,0.9,0.93
ChIJ-xHSrO-7yhQRWa3HR1ktvRc,Zeytinburnu tv Televizyon tamircisi uydu çanak montajı,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Yenidoğan, 50. Sk. no 49, 34020 Zeytinburnu/İstanbul",40.987446999999996,28.905074000000003,0545 490 33 49,http://www.zeytinburnutelevizyontamiri.com/,4.8,26,Hizmetler,0.9,0.93
ChIJ6wquYqu7yhQRCfvf0VikKNw,ada elektronik,elektronik tamir,ince motor manipulasyon,Zeytinburnu,"Beştelsiz, 3. Yol Sk. no:24/b, 34025 Zeytinburnu/İstanbul",41.0027968,28.903000600000002,0505 513 20 73,https://tvtamircisi.blogspot.com/,,,Hizmetler,0.9,0.93
